92.239, 101.427, 2.500, 66.600 False
92.240, 101.302, 2.500, 66.650 False
92.241, 101.177, 2.500, 66.700 False
92.242, 101.052, 2.500, 66.750 False
92.243, 100.927, 2.500, 66.800 False
92.244, 100.802, 2.500, 66.850 False
92.245, 100.677, 2.500, 66.900 False
92.247, 100.552, 2.500, 66.950 False
92.248, 100.427, 2.500, 67.000 False
92.249, 100.302, 2.500, 67.050 False
92.250, 100.177, 2.500, 67.100 False
92.251, 100.052, 2.500, 67.150 False
92.253, 99.927, 2.500, 67.200 False
92.254, 99.802, 2.500, 67.250 False
92.255, 99.677, 2.500, 67.300 False
92.256, 99.552, 2.500, 67.350 False
92.257, 99.427, 2.500, 67.400 False
92.258, 99.302, 2.500, 67.450 False
92.260, 99.177, 2.500, 67.500 False
92.261, 99.052, 2.500, 67.550 False
92.264, 98.927, 2.499, 67.600 False
92.265, 98.802, 2.500, 67.650 False
92.266, 98.677, 2.500, 67.700 False
92.268, 98.552, 2.500, 67.750 False
92.269, 98.427, 2.500, 67.800 False
92.270, 98.302, 2.500, 67.850 False
92.272, 98.177, 2.500, 67.900 False
92.273, 98.052, 2.500, 67.950 False
92.274, 97.927, 2.500, 68.000 False
92.276, 97.802, 2.500, 68.050 False
92.277, 97.677, 2.500, 68.100 False
92.278, 97.552, 2.500, 68.150 False
92.279, 97.427, 2.500, 68.200 False
92.281, 97.302, 2.500, 68.250 False
92.282, 97.177, 2.500, 68.300 False
92.283, 97.052, 2.500, 68.350 False
92.284, 96.927, 2.500, 68.400 False
92.286, 96.802, 2.500, 68.450 False
92.287, 96.677, 2.500, 68.500 False
92.288, 96.552, 2.500, 68.550 False
92.289, 96.427, 2.500, 68.600 False
92.291, 96.302, 2.500, 68.650 False
92.292, 96.177, 2.500, 68.700 False
92.293, 96.052, 2.500, 68.750 False
92.294, 95.927, 2.500, 68.800 False
92.295, 95.802, 2.500, 68.850 False
92.296, 95.677, 2.500, 68.900 False
92.298, 95.552, 2.500, 68.950 False
92.299, 95.427, 2.500, 69.000 False
92.300, 95.302, 2.500, 69.050 False
92.301, 95.177, 2.500, 69.100 False
92.302, 95.052, 2.500, 69.150 False
92.303, 94.927, 2.500, 69.200 False
92.304, 94.802, 2.500, 69.250 False
92.305, 94.677, 2.500, 69.300 False
92.306, 94.552, 2.500, 69.350 False
92.307, 94.427, 2.500, 69.400 False
92.309, 94.302, 2.500, 69.450 False
92.310, 94.177, 2.500, 69.500 False
92.311, 94.052, 2.500, 69.550 False
92.312, 93.927, 2.500, 69.600 False
92.313, 93.802, 2.500, 69.650 False
92.314, 93.677, 2.500, 69.700 False
92.314, 93.552, 2.500, 69.750 False
92.315, 93.427, 2.500, 69.800 False
92.316, 93.302, 2.500, 69.850 False
92.316, 93.177, 2.499, 69.900 False
92.316, 93.052, 2.500, 69.950 False
92.317, 92.927, 2.500, 70.000 False
92.318, 92.802, 2.500, 70.050 False
92.318, 92.677, 2.500, 70.100 False
92.319, 92.552, 2.500, 70.150 False
92.320, 92.427, 2.500, 70.200 False
92.319, 92.302, 2.499, 70.250 False
92.319, 92.177, 2.500, 70.300 False
92.320, 92.052, 2.500, 70.350 False
92.320, 91.927, 2.500, 70.400 False
92.321, 91.802, 2.500, 70.450 False
92.322, 91.677, 2.500, 70.500 False
92.322, 91.552, 2.500, 70.550 False
92.323, 91.427, 2.500, 70.600 False
92.323, 91.302, 2.500, 70.650 False
92.324, 91.177, 2.500, 70.700 False
92.325, 91.052, 2.500, 70.750 False
92.325, 90.927, 2.500, 70.800 False
92.326, 90.802, 2.500, 70.850 False
92.326, 90.677, 2.500, 70.900 False
92.327, 90.552, 2.500, 70.950 False
92.328, 90.427, 2.500, 71.000 False
92.328, 90.302, 2.500, 71.050 False
92.329, 90.177, 2.500, 71.100 False
92.329, 90.052, 2.500, 71.150 False
92.330, 89.927, 2.500, 71.200 False
92.330, 89.802, 2.500, 71.250 False
92.331, 89.677, 2.500, 71.300 False
92.331, 89.552, 2.500, 71.350 False
92.329, 89.427, 2.499, 71.400 False
92.329, 89.302, 2.500, 71.450 False
92.330, 89.177, 2.500, 71.500 False
92.330, 89.052, 2.500, 71.550 False
92.330, 88.927, 2.500, 71.600 False
92.330, 88.802, 2.500, 71.650 False
92.331, 88.677, 2.500, 71.700 False
